episodes,speakers,dialogue
73,bernadette,Maybe we can do it next week.
73,howard,"Whoa, whoa, we’re not that sorry."
73,raj,"Don’t worry, I can take a hint. No more murder mystery parties."
73,leonard,Great. 
73,sheldon,Thank you.
73,howard,Hallelujah.
73,raj,Because I’ve got something even better planned.
73,leonard,Aw.
73,howard,Why?
73,sheldon,Come on.
73,raj,Just hear me out. I’m going to make you guys a scavenger hunt like they have at M.I.T.
73,howard,"Oh, I loved those. I did them every year there."
73,leonard,"We did them at Princeton, too."
73,howard,"Oh, that’s cute. Like it’s a real college."
73,sheldon,"That’s amusing, I was going to say that about M.I.T., but it works for Princeton, too."
73,amy,"Scavenger hunts at Harvard were really tough. I always got stuck on the first challenge, trying to find someone to be on a team with me. I guess that story’s more sad than funny."
73,penny,I love scavenger hunts. My friends and I had them all the time.
73,leonard,"Oh, these are a little different. There’s a tradition at elite universities…"
73,howard,And Princeton.
73,leonard,"A tradition of hunts full of puzzles that rely on logic and obscure knowledge, science."
73,penny,"Oh, in ours we would just run around town looking for a store that would sell us beer."
73,raj,"So, uh, who’s in?"
73,leonard,I think it sounds fun.
73,amy,"Yeah, me, too."
73,other,"I’m in, let’s do it."
73,sheldon,I’m sorry. Are we really doing this or are we tricking Koothrappali again like with the dinner party?
73,leonard,What’s all this?
73,sheldon,"Oh, everything I could possibly need to win the scavenger hunt."
73,leonard,You really think he’s gonna send us to a bowling alley?
73,sheldon,"Well, if he does, do you know how filthy those rental balls are? They might as well stand on the corner and give away free rectal exams."
73,raj,"Okay, everybody. Who’s ready for a scavenger hunt?  Somewhere in the city of Pasadena, I’ve hidden a golden coin. You will be faced with a total of ten puzzles. Each p…  each, each puzzle will lead you to the location of the next, the last of which will lead you to the coin. The first team that finds it wins."
73,sheldon,He is a born showman.
73,raj,Any questions?
73,howard,"Yes, to be fair, do people who went to Princeton get a head start?"
73,leonard,It’s not funny.
73,sheldon,"No, Oh, it actually is if you get the joke. It’s based on the premise that Princeton isn’t a very good school. "
73,leonard,Ha-ha.
73,sheldon,"Oh, see? Now he gets it."
73,raj,"Okay, guys, go ahead and divide yourselves into teams of two."
73,bernadette,Should we just do couples?
73,leonard,Couples sounds great. Or we could mix things up. Maybe pick names out of a hat. Whatever.
73,penny,"Whoa, whoa, whoa. Why don’t you just admit you don’t want to be on a team with me."
73,leonard,"I just said, couples sound great."
73,penny,"Mm-hmm, yeah, you don’t think I’m smart enough. You think I’m gonna be a liability. Even though I totally just used the word liability correctly in a sentence. Yeah."
73,leonard,"All right, let’s, let’s do couples. I want to."
73,penny,"No, no. Let’s mix things up. I choose Sheldon, and we’re gonna kick your ass!"
73,sheldon,Really? The only time I’m ever picked first for a team and I’m stuck with the liability?
73,amy,Stop that. Penny is not a liability.
73,penny,Thank you. Do you want to be on my team?
73,amy,Maybe we pick names out of a hat.
73,penny,"All right, hurry up and close the door so they can’t hear us. Would you stop pouting? So, you picked my name. Get over it."
73,sheldon,"Yes, and do you know what the odds are I’d pick your name?"
73,penny,No.
73,sheldon,"It’s not hard, one in five. Now you know why I’m pouting."
73,raj,"All right, teams. Get ready to open your first puzzle. Go. Do you see what I did? The first puzzle is a puzzle. Oh, my God, how adorable is that? I wish I had a friend like me."
73,sheldon,What are you doing? You have to start with the edges.
73,penny,"Well, there’s no right way, Sheldon. I already found a few pieces that fit."
73,sheldon,"Yeah, well, take them apart and start with the edges. And stop wasting time."
73,howard,"Wow, you’re really good at puzzles."
73,amy,"I did them all the time as a kid. As my mom used to say, when you’re doing a puzzle, it’s like having a thousand friends. She was full of fun lies like that."
73,howard,"If it makes you feel any better, my mom’s just full of pound cake."
73,amy,I’m sorry you got stuck with me. I bet you wanted to be with Bernadette.
73,howard,Have you ever played a game with Bernadette?
73,amy,No.
73,howard,Have you ever gone into a steel cage with a wolverine?
73,bernadette,"Faster, faster, faster! Do you not know that word? It means more fast!"
73,leonard,Stop yelling at me.
73,bernadette,"Hey, you’ll know when I’m yelling at you."
73,penny,"Ooh, ooh, it’s the comic book store. All right, come on, that’s where we have to go."
73,sheldon,But we haven’t finished the puzzle.
73,penny,"But, it, it doesn’t matter. We know the answer, come on."
73,sheldon,"You think you know the answer. But it could be a trick. What if when the puzzle’s complete, there’s a sign in the window that says go to the train store?"
73,penny,"Okay, it’s not gonna say that."
73,sheldon,"Well, I hope you’re wrong. I really want to go to the train store."
73,howard,It’s the comic book store. Let’s go.
73,bernadette,"Come on, numb nuts, it’s the comic book store."
73,penny,"It’s the comic book store, it’s the comic book store, it’s the comic book store."
73,sheldon,It’s the comic book store.
73,leonard,Do you think Penny’s mad at me?
73,bernadette,Because you’re in the right lane behind a bus and you won’t go around it? I’m sure she finds it charming.
73,leonard,"No, because I didn’t want her on my team."
73,bernadette,I’m starting to think she dodged a bullet. The slowest bullet in the world.
73,leonard,"Geez, I never realized you were so competitive."
73,bernadette,"Yeah, I know. Its, it’s probably because I grew up with five brothers and sisters so I had to fight for every… Oh, my God, you did not just slow down for a bird, you know they fly, right?"
73,amy,I think this is the first time we’ve ever actually been alone together.
73,howard,"Huh, I guess you’re right. Wonder why that is?"
73,amy,"Well, off the top of my head, I’d say we don’t have a lot in common except for the people we’re involved with. Plus, when we first met, Penny warned me never to get into a car alone with you."
73,howard,"Yeah. You know, I bet you and I have more in common than we think."
73,amy,Such as?
73,howard,I don’t know. Tell me some things you like.
73,amy,"Uh, let’s see. I like harps, Little House on the Prairie, medieval poetry, medieval literature…"
73,howard,"Hey, how about some music?"
73,amy,Great. Sheldon never lets me listen to music in the car. He doesn’t want to be mistaken for a gang member. 
73,howard,Find something you like.
73,amy,"Beatles, boring. Eminem, scary. Weird Al? How old are you? Neil Diamond?"
73,howard,"Yeah, I love Neil Diamond."
73,amy,I love Neil Diamond.
73,other,"Sweet Caroline, bum-ba-da, good times never seemed so good, so good, so good, so good. I’ve been inclined…"
73,raj,"Oh, hey, thanks for letting me use the comic book store as part of the scavenger hunt."
73,other,"Oh, my pleasure. Always happy to help out with fun things that I wasn’t invited to be a part of."
73,raj,"Oh, congratulations. You’re the first team to arrive."
73,amy,"Yes, it’s not a ruse to make fun of me. It’s a real game and I’m winning it."
73,raj,Your next puzzle is a riddle. And who better to give it to you than The Riddler?
73,bernadette,"Go, go, go, go, go, go, go, go, go, go, go, go, go, go, go! How am I faster than you? I’m in heels and I stopped to take a phone call."
73,leonard,I have asthma. Back off.
73,howard,"Riddle me this. Arrah, Arrah, and gather round, the work of this hero is legion-bound. He multiplies N by the number of He, and in this room the thing you’ll see."
73,raj,"Good riddle, huh?"
73,other,"Yeah. So when you guys plan fun activities, does my name even come up, or…?"
73,raj,I invited you to my murder mystery party.
73,other,"No, you didn’t. "
73,raj,Oh.
73,penny,"Ugh, we’re the last ones here, hurry up."
73,sheldon,"It is a marathon, not a sprint."
73,penny,People run in a marathon.
73,sheldon,Not with a bowling ball on their back.
73,leonard,"Hey, Penny, I just wanted to say good luck, and I hope there’s no hard feelings."
73,bernadette,"Hey, Romeo. Repair your relationship on your own time."
73,leonard,"Relax, it’s a hard puzzle. It’s gonna take a while to solve."
73,penny,Riddle me this…
73,sheldon,Got it.
73,penny,"Hey, Princeton, look at that, Team Community College Night School is in the lead."
73,sheldon,I thought we were the Lightning Sharks.
73,howard,"Hey, you know what this could mean ."
73,amy,"Oh, oh, that’s good. Then this would be "
73,howard,That’s it. 
73,amy,To the Neil Mobile.
73,bernadette,"I knew it, we’re gonna lose."
73,leonard,"Wait, I got it. I got it/"
73,bernadette,"Congratulations, you got it last. "
73,leonard,"You’re really mean, you know that?"
73,other,So no one’s gonna buy anything.
73,penny,"Aha. Okay, let’s see. To continue on your quest, leave no stone unturned. Ooh."
73,sheldon,The next clue must be hidden under one of these rocks.
73,penny,"Oh. Okay. Sheldon, I, I’ve got to ask, how did you figure out that it was the geology lab?"
73,sheldon,"Oh, simple, the ‘arrah, ‘arrah in the riddle mean Jan Arrah, a member of the Legion of Superheroes, known as Element Lad. And then the word He, it wasn’t the masculine pronoun, but rather H e, the abbreviation for helium. See where I’m going with this?"
73,penny,Yes.
73,sheldon,"Nice try. Now, Element Lad’s ability is the power to transmute chemical elements. Helium has an atomic number of two. If you multiply that by the atomic number of N, nitrogen, you get 14, which is the atomic number of? I’m just funnin’ you, silicon. And that is the most common element in the Earth’s surface. So that narrowed it down to the geology lab or the chemistry lab."
73,penny,Wow. I can drink a beer underwater.
73,sheldon,"And I’m sure your parents are proud. Now, finally, the line in this room the thing you’ll see was an obvious reference to Fantastic Four member The Thing, who’s made entirely of…"
73,penny,Shut up. I solved it.
73,sheldon,Those are map coordinates. Got ’em. Let’s go.
73,penny,"Well, wait. Don’t you want to know how I figured it out?"
73,sheldon,"No one likes a know-it-all, Penny."
73,howard,On the boats and on the planes. 
73,amy,They’re coming to America. 
73,howard,Never looking back again. 
73,amy,They’re coming to America… ♪
73,leonard,"Um, I’m okay with you driving my car. I’m not okay with you flying my car."
73,bernadette,"Don’t sweat it, my dad’s a cop. He can fix things."
73,leonard,Uh-huh. Like death?
73,bernadette,Your kid may be an honour student but you’re a moron.
73,leonard,Penny’s not answering my texts.
