episodes,speakers,dialogue
033,ross, Where'd you get fruit at four in the morning?
033,monica, Went down to the docks. Bet ya didn't know you could get it wholesale.
033,rachel, I didn't know there were docks.
033,joey, Hey.
033,chandler, Hey.
033,ross," Aww, is it broken?"
033,joey," No, I gotta wear this thing for a couple weeks. "
033,rachel, Did you tell the doctor you did it jumping up and down on your bed?
033,joey, Nooo. I had a story all worked out but then Chandler sold me out.
033,chandler," Well, I'm sorry Joe. I didn't think the doctor was gonna buy that it just *fell* out of the socket."
033,joey, What is this? Fruit?
033,rachel, Monica's making jam.
033,joey," Whoa, jam! I love jam!  Hey, how come we never have jam at our place?"
033,chandler, Because the kids need new shoes.
033,monica," I'm going into business people. I'm sick and tired of being depressed about Richard. I needed a plan, a plan to get over my man. What's the opposite of man? Jam. "
033,joey, This will just be my batch.
033,phoebe,"  Um, that's it. No. Hey! You! J. Crew guy. Yeah. Why have you been following me? I mean, all week long everywhere I look there's you."
033,other," You wouldn't return my calls, you sent back my letters...."
033,phoebe, What?
033,other," One more chance Ursula, please?"
033,phoebe," Oooh. Oh, well this is awkward. "
033,other, Wh..
033,phoebe," Um, yeah, you want Ursula, and I'm Phoebe. Twin sisters! Seriously."
033,other," Oh, that's great. I'm stalking the wrong woman. I am such a dingus!"
033,phoebe," Oh, you're not a dingus."
033,other," I just, I want you to know I didn't used to be like this. Before I meet your sister I was like this normal guy who sold beepers and cellular phones."
033,phoebe," Well, I mean look it's, it's not your fault, you know. I mean this is just what, what she does to guys, okay."
033,other, Well thanks. 
033,phoebe," Wait,  you know what, I got a little story. When I was in Junior High School I went through this period where I thought I was a witch. And there was this guidance counselor who said something to me, that I think will help you a lot. He said okay, 'you're not a witch you're just an average student.' See what I'm saying?"
033,other, Not really.
033,phoebe," Um, well, get over it. So, I mean you, you just seem to be a really nice guy, you know. Don't be so hard on yourself okay."
033,other," Wait. You're right. I know you're right. And, thanks for being so nice. Here "
033,phoebe," Oh, thanks a lot. Do you want to get a cup of coffee?"
033,other," Yeah, okay."
033,phoebe," Okay.  Okay, you don't have to walk behind me any more."
033,other, Sorry.
033,rachel, Mon?
033,ross, Mon?
033,rachel,  'Gone for more jars. Back later. Monica Geller.'
033,ross," Wait a minute, look."
033,rachel, What?
033,ross," Look, look, look."
033,rachel," What, what, what?"
033,ross, It's an empty apartment.
033,rachel, Oooh.
033,ross, We're all alone in an empty apartment.
033,rachel," Honey, come on, I have to be at work in like ten minutes  Oh, all right, well it's not like I'm employee of the year or anything."
033,ross, There it is.
033,rachel," Oh, oh, that's what you're talking about.  Hey."
033,ross, Hey.
033,chandler, Do I look fat?
033,ross, Noo.
033,chandler," Okay, I accept that. When Janice asked me and I said no, she took that to mean that I was calling her a cow. "
033,rachel," Okay, walk us through it, honey, walk us through it."
033,chandler," Okay, well. Janice said 'Hi, do I look fat today?' And I, I looked at her...."
033,ross," Whoa, whoa, whoa. You looked at her. You never look. You just answer, it's just a reflex. Do I look fat? Nooo! Is she prettier than I am? Noo! Does size matter?"
033,rachel, Nooo!
033,ross, And it works both ways.
033,chandler," Okay, so you both just know this stuff?"
033,rachel," Well you know, after about thirty or forty fights, you kinda catch on."
033,ross," Okay, for instance. Let's say, Janice is coming back from a trip and she gives you two options. Option number 1 she'll take a cab home from the airport. Option 2 is you can meet her at baggage claim. Which do you do?"
033,chandler," That's easy, baggage claim."
033,ross,"  Wrong! Now you're single. It's actually secret option number three, you meet her at the gate. That way she knows you love her."
033,chandler," Okay, this is good, this is good. All right listen, I have one. Janice likes to cuddle, at night, which, you know I'm all for. But, uh, you know when you want to go to sleep, you want some space. So, uh, how do I tell her that without, you know, accidentally calling her fat or something."
033,rachel," Oh honey, I'm sorry we can't help you there, 'cause we're cuddlily sleepers.  Okay, I'm late for work."
033,ross, Oh.
033,rachel, All right are you guys gonna come down?
033,ross," Uh, yeah, yeah I'll, I'm right behind you."
033,rachel, Good luck Chandler.
033,chandler, Thank you Rachel.
033,ross, Bye sweetie.
033,rachel, Bye hon.
033,ross,"  Okay the sleeping thing. Very tricky business, but there is something you can do."
033,chandler," Well, I thought you guys were cuddlily sleepers."
033,ross," Noo! No, not cuddlily, not me, just her. I'm like you, I need the room. Okay, come here.  Okay, you're in bed..."
033,chandler, Yeah. 
033,ross, I'm gonna use the cushion.
033,chandler, Yeah.
033,ross," Okay, you're in bed. She's over on your side, cuddling. Now you wait for her to drift off, and then you hug her  and roll her back over to her side of the bed. And then you rollll a-way. Hug for her! Roll for you."
033,chandler," Okay, the old hug and roll."
033,ross, Yep.
033,chandler," Okay, one question."
033,ross, Shoot.
033,chandler, You're pretending the pillow's a girl right?
033,joey, Remember when you where a kid and your Mom would drop you off at the movies with a jar of jam and a little spoon?
033,rachel,  You're so pretty.
033,phoebe,  Hi!
033,other," Hey, Phoebe."
033,phoebe," Hey, oh, you know that guy who's been following me? I talked to him today."
033,joey,  You talked to him. Are you crazy?
033,phoebe," Okay, first I'm not crazy. And second, say it don't spray it. Anyway his name is Malcom, and he wasn't following me, I mean he was, but 'cause he thought I was Ursula, ick. And, that's why, that's why he couldn't just come up and talk to me. 'Cause of the restraining order."
033,chandler," Umm, not feeling better 'bout Malcom."
033,phoebe," Ooh! No, no, no, no, he's not like a kook, no. He's just like this, this very passionate, incredibly romantic guy, that got like a tinsy bit carried away, you know. And we just get along really well, and he's so cute."
033,ross," Oh my God, you've got a crush on your sister's stalker."
033,phoebe," No, I'm just gonna help him, you know, get 'de-Ursula-ized', like you know, like I did for Joey after he went out with her."
033,joey,  
033,phoebe," Okay, I asked for the news, not the weather."
033,monica,  Hey guys.
033,other, Hey Mon.
033,monica," Joey, this is for you.  It's blackberry curin."
033,joey, Aww.  Ohh!
033,chandler," Hey, Joe, I gotta ask. The girl from the Xerox place buck naked "
033,joey, Put your hands together.
033,monica," Joey, take your time with that. That's my last batch."
033,joey, No more jam?!
033,rachel," Well, what happened to your jam plan?"
033,monica," I figured out I need to charge seventeen bucks a jar just to break even. So, I've got a new plan now. Babies."
033,chandler," Well, your gonna need much bigger jars."
033,ross, What are you talking about?
033,monica, I'm talking about me having a baby.
033,ross, What?
033,rachel, Are you serious?
033,monica," Yeah. The great thing about the jam plan was, I was taking control of my life. So I asked myself, what is the most important thing to me in the world and that's when I came up with the baby plan. "
033,ross," Well, aren't you forgetin' something? What, what, what is uh, what is that guy's name? Dad!"
033,monica," It took me 28 years to find one man that I wanna spend my life with, if I have to wait another 28 years then, I'll be 56 before I can have a baby, and that's just stupid."
033,chandler," That, that's what's stupid."
033,monica," I don't need an actual man, just a couple of his best swimmers. And there, there are places you can go to get that stuff."
033,rachel, Down at the docks again?
033,other, Night-night Bing-a-ling.
033,chandler, Night-night.....Janice.  Commercial Break
033,other, Here's my binoculars.
033,phoebe," Oh, great. Great. You're doing great, you know real strong. Going strong. Keep going."
033,other," These are my night vision goggles. This is the book I pretend to read when I'm watching her in the park. And these are Mad Lips, they're just for fun."
033,phoebe," Oh, yeah. What's this? "
033,other," Oh, this is log I kept, recording her every movement. Do you wanna here something from it?"
033,phoebe," Um, not even a little bit."
033,other, It's about you.
033,phoebe," Oh, okay then."
033,other,"  I met Phoebe today. She was really nice to me eventhough I'm such a loser. And, then when I was walking home I thought about her a lot, it was weird, but kinda cool."
033,phoebe, Good. So what were you thinking?
033,other, I was thinking what it would be like to kiss you.
033,phoebe, Really?
033,other, No.
033,phoebe, Oh.
033,other," See that's just something I said now, so that maybe I could kiss you."
033,phoebe," Oh, okay. "
033,chandler," No, that's all right. I just had a jar of mustard."
033,monica,"  Okay, sperm donor number 03815, come on down! Okay, he's 6'2"""", 170 pounds, and he describes himself as a male Geena Davis."""
033,chandler, You mean there's more than one of us.
033,ross," Look, you can't do this Mon. All right, if you do this, I'm, I'm gonna, I'm, I'm gonna....."
033,monica, You're gonna what?
033,ross, I'm gonna tell Mom.
033,rachel," Honey, I'm sorry, but he's right. I love you, but you're crazy."
033,ross, Crazy.
033,monica, What?! Why? Why is this crazy? So this isn't the ideal way to something....
033,ross,"  Oh, it's not the ideal way..."
033,monica," Lips moving, still talking. I mean it may not be ideal, but I'm so ready. No, I-I-I see the way Ben looks at you. It makes me ache, you know?"
033,joey, Check it out!! Jam crackers!
033,monica," 'New York Knicks, rule!'"
033,joey," Yeah, the Knicks rule!"
033,monica," Joey, this is you!"
033,joey," Let me see.  Oh, right."
033,rachel, When did you go to a sperm bank?
033,joey," Well, right after I did that sex study down at NYU.  Hey, Remember that sweater I gave you for your birthday?"
033,chandler, And that's how you bought it?
033,joey," Noooo, that's what I was wearing when I donated. I'm kinda surprised there's any of my boys left."
033,monica," Well, honey, it is pretty competitive. I mean I've got an actual rocket scientist here."
033,joey," Maybe, I should call this place and get them to put my 'Days of Our Lives' on here. You know, juice this puppy up a little."
